Year,HBR,HBRQF,CA,CAQF,AgeGroup,AgeGroupQF,Sex,SexQF,InjuryLocation,InjuryLocationQF,InjuryType,InjuryTypeQF,NumberofDeaths
2012,S92000003,d,S92000003,d,75plus years,,Male,,Other,,Crushing,,0
2012,S92000003,d,S92000003,d,75plus years,,Male,,Other,,Scalds,,0
2012,S92000003,d,S92000003,d,75plus years,,Male,,Other,,Accidental exposure,,0
2012,S92000003,d,S92000003,d,75plus years,,Male,,Other,,Other,,4
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,Land transport accidents,,0
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,Poisoning,,4
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,Falls,,169
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,"Struck by,against",,0
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,Crushing,,0
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,Scalds,,0
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,Accidental exposure,,10
2012,S92000003,d,S92000003,d,75plus years,,Male,,Undisclosed,,Other,,5
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,Land transport accidents,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,Poisoning,,2
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,Falls,,41
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,"Struck by,against",,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,Crushing,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,Scalds,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,Accidental exposure,,1
2012,S92000003,d,S92000003,d,75plus years,,Female,,Home,,Other,,8
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,Land transport accidents,,17
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,Poisoning,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,Falls,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,"Struck by,against",,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,Crushing,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,Scalds,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,Accidental exposure,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Not applicable,,Other,,4
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,Land transport accidents,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,Poisoning,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,Falls,,34
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,"Struck by,against",,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,Crushing,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,Scalds,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,Accidental exposure,,1
2012,S92000003,d,S92000003,d,75plus years,,Female,,Other,,Other,,3
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,Land transport accidents,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,Poisoning,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,Falls,,280
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,"Struck by,against",,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,Crushing,,0
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,Scalds,,1
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,Accidental exposure,,10
2012,S92000003,d,S92000003,d,75plus years,,Female,,Undisclosed,,Other,,7
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,Land transport accidents,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,Poisoning,,1
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,Falls,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,"Struck by,against",,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,Crushing,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,Scalds,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,Accidental exposure,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Home,,Other,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,Land transport accidents,,1
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,Poisoning,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,Falls,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,"Struck by,against",,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,Crushing,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,Scalds,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,Accidental exposure,,0
2012,S08000015,,S12000008,,15-24 years,,Male,,Not applicable,,Other,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,Land transport accidents,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,Poisoning,,6
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,Falls,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,"Struck by,against",,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,Crushing,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,Scalds,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,Accidental exposure,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Home,,Other,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,Poisoning,,1
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,Falls,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,Accidental exposure,,0
2012,S08000015,,S12000008,,25-44 years,,Male,,Undisclosed,,Other,,0
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,Land transport accidents,,0
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,Poisoning,,3
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,Falls,,0
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,"Struck by,against",,0
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,Crushing,,0
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,Scalds,,0
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,Accidental exposure,,0
2012,S08000015,,S12000008,,25-44 years,,Female,,Home,,Other,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,Land transport accidents,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,Poisoning,,4
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,Falls,,1
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,"Struck by,against",,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,Crushing,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,Scalds,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,Accidental exposure,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Home,,Other,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,Land transport accidents,,1
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,Poisoning,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,Falls,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,"Struck by,against",,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,Crushing,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,Scalds,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,Accidental exposure,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Not applicable,,Other,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,Poisoning,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,Falls,,2
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,Accidental exposure,,1
2012,S08000015,,S12000008,,45-64 years,,Male,,Undisclosed,,Other,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,Land transport accidents,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,Poisoning,,2
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,Falls,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,"Struck by,against",,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,Crushing,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,Scalds,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,Accidental exposure,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Home,,Other,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,Poisoning,,1
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,Falls,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,Accidental exposure,,0
2012,S08000015,,S12000008,,45-64 years,,Female,,Undisclosed,,Other,,0
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,Poisoning,,0
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,Falls,,1
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,Accidental exposure,,0
2012,S08000015,,S12000008,,65-74 years,,Male,,Undisclosed,,Other,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,Land transport accidents,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,Poisoning,,1
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,Falls,,1
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,"Struck by,against",,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,Crushing,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,Scalds,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,Accidental exposure,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Home,,Other,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,Poisoning,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,Falls,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,Accidental exposure,,1
2012,S08000015,,S12000008,,65-74 years,,Female,,Undisclosed,,Other,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,Land transport accidents,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,Poisoning,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,Falls,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,"Struck by,against",,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,Crushing,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,Scalds,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,Accidental exposure,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Not applicable,,Other,,1
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,Poisoning,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,Falls,,3
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,Accidental exposure,,0
2012,S08000015,,S12000008,,75plus years,,Male,,Undisclosed,,Other,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,Land transport accidents,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,Poisoning,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,Falls,,2
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,"Struck by,against",,0
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,Crushing,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,Scalds,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,Accidental exposure,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Other,,Other,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,Poisoning,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,Falls,,2
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,Accidental exposure,,0
2012,S08000015,,S12000008,,75plus years,,Female,,Undisclosed,,Other,,0
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,Land transport accidents,,0
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,Poisoning,,2
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,Falls,,0
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,"Struck by,against",,0
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,Crushing,,0
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,Scalds,,0
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,Accidental exposure,,0
2012,S08000015,,S12000021,,15-24 years,,Male,,Home,,Other,,0
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,Land transport accidents,,0
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,Poisoning,,9
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,Falls,,0
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,"Struck by,against",,0
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,Crushing,,0
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,Scalds,,0
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,Accidental exposure,,0
2012,S08000015,,S12000021,,25-44 years,,Male,,Home,,Other,,0
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,Land transport accidents,,0
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,Poisoning,,1
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,Falls,,0
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,"Struck by,against",,0
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,Crushing,,0
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,Scalds,,0
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,Accidental exposure,,0
2012,S08000015,,S12000021,,25-44 years,,Female,,Home,,Other,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,Land transport accidents,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,Poisoning,,2
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,Falls,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,"Struck by,against",,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,Crushing,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,Scalds,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,Accidental exposure,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Home,,Other,,1
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,Land transport accidents,,1
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,Poisoning,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,Falls,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,"Struck by,against",,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,Crushing,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,Scalds,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,Accidental exposure,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Not applicable,,Other,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,Land transport accidents,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,Poisoning,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,Falls,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,"Struck by,against",,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,Crushing,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,Scalds,,0
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,Accidental exposure,,1
2012,S08000015,,S12000021,,45-64 years,,Male,,Other,,Other,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,Land transport accidents,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,Poisoning,,5
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,Falls,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,"Struck by,against",,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,Crushing,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,Scalds,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,Accidental exposure,,1
2012,S08000015,,S12000021,,45-64 years,,Female,,Home,,Other,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,Poisoning,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,Falls,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,Accidental exposure,,1
2012,S08000015,,S12000021,,45-64 years,,Female,,Undisclosed,,Other,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,Land transport accidents,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,Poisoning,,1
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,Falls,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,"Struck by,against",,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,Crushing,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,Scalds,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,Accidental exposure,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Home,,Other,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,Poisoning,,1
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,Falls,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,"Struck by,against",,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,Crushing,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,Scalds,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,Accidental exposure,,0
2012,S08000015,,S12000021,,65-74 years,,Male,,Undisclosed,,Other,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,Land transport accidents,,1
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,Poisoning,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,Falls,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,"Struck by,against",,0
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,Crushing,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,Scalds,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,Accidental exposure,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Not applicable,,Other,,1
2012,S08000015,,S12000021,,75plus years,,Male,,Undisclosed,,Land transport accidents,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Undisclosed,,Poisoning,,0
2012,S08000015,,S12000021,,75plus years,,Male,,Undisclosed,,Falls,,3
